CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Gender_Int,Geography_Germany,Geography_Spain,Balance_Int,PC1
729,40,5,113574.61,2,1,0,103396.08,0,0,1,0,1,0.9734920343994842
629,33,6,0.0,2,1,1,59129.72,0,1,0,0,0,-1.124282992116518
667,33,9,124573.33,2,0,0,683.37,0,0,1,0,1,0.42893656267241037
671,31,6,105864.6,2,1,0,145567.34,0,1,1,0,1,0.8268254844541323
768,47,5,104552.61,1,1,0,48137.08,1,1,1,0,1,2.068054958915583
732,35,3,0.0,2,1,0,90876.95,0,1,0,0,0,-0.003485134079733006
546,30,5,0.0,2,0,1,198543.09,0,1,0,0,0,-1.1878118411871543
630,55,2,0.0,1,1,1,106202.07,1,0,0,0,0,0.23529609650274733
765,46,8,119492.88,2,0,1,166896.01,1,1,1,0,1,0.9862473169169812
704,33,0,130499.09,2,1,1,74804.36,0,1,0,0,1,-0.798233996440569
470,48,6,140576.11,1,1,1,116971.05,0,1,0,1,1,0.6058624057480927
688,34,9,91025.58,2,0,1,163783.0,0,1,1,0,1,0.041559850286976605
685,33,1,0.0,3,0,1,70221.13,1,1,0,0,0,-1.163099865829927
567,38,1,125877.65,2,1,1,107841.77,0,1,0,0,1,-0.33048335479942426
720,64,3,45752.78,2,1,0,79623.28,1,0,0,1,1,1.8651832238757469
609,39,3,121778.71,1,1,1,138399.67,0,0,0,0,1,-0.710150496621746
521,49,2,127948.57,1,1,1,182765.14,0,1,1,0,1,1.5533179604118752
556,30,7,0.0,2,1,1,186648.19,0,1,0,0,0,-1.2604889040403309
662,30,5,115286.68,2,1,1,149587.92,0,0,1,0,1,-0.7069600269876407
704,41,9,62078.21,2,1,0,129050.67,0,0,1,0,1,0.9249224723325973
750,38,1,0.0,2,1,0,47764.99,0,1,0,0,0,0.22180609383934063
619,32,4,175406.13,2,1,1,172792.43,1,1,0,1,1,-0.709906575000597
468,26,1,131643.25,1,1,0,64436.16,0,0,0,1,1,-0.6015565498593497
435,44,3,151739.65,1,1,0,167461.5,0,0,1,0,1,1.7126975962671807
529,43,6,93616.35,2,0,0,98348.66,0,0,0,0,1,0.441661919567997
702,60,5,138597.54,2,1,1,41536.59,1,1,1,0,1,2.089171117304634
608,41,5,0.0,2,1,1,72462.25,0,1,0,0,0,-0.47491629837989224
576,40,9,0.0,2,1,0,112465.19,1,0,0,0,0,-0.10280092046658774
666,27,1,85225.21,1,0,1,64511.44,0,1,0,0,1,-1.2008340894952376
730,36,8,148749.29,2,1,0,91830.75,0,1,0,0,1,0.3333716935467687
647,52,7,130013.12,1,1,1,190806.36,1,0,1,0,1,1.1270378065316926
516,27,1,0.0,1,0,1,112311.15,0,1,0,1,0,-1.2516327763120965
711,81,6,0.0,2,1,1,72276.24,0,1,0,0,0,2.5254220970224184
736,54,7,111729.47,2,0,1,84920.49,0,0,0,0,1,0.1908033477310797
768,36,5,180169.44,2,1,0,17348.56,0,1,0,0,1,0.3746591509961272
427,40,8,0.0,2,1,1,82870.75,0,0,0,1,0,-0.9576996340301198
686,47,6,0.0,1,1,0,32080.69,1,1,0,1,0,1.0189673843132585
690,42,5,0.0,2,0,1,120512.08,0,1,0,0,0,-0.39443680693910954
647,29,2,0.0,2,1,0,179032.68,0,1,0,1,0,-0.32714892802202294
714,35,3,0.0,2,1,1,95623.28,0,0,0,0,0,-1.4857696250266048
736,36,8,103914.17,1,1,1,110035.88,1,1,1,0,1,0.25098532079242647
608,34,4,88772.87,1,1,1,168822.01,0,1,0,0,1,-0.6411798469368715
809,39,5,0.0,1,1,0,77705.75,0,1,0,0,0,0.3294762569958772
745,40,6,131184.67,1,1,1,49815.62,0,1,0,0,1,-0.2678428521832656
781,38,2,117810.79,1,0,1,65632.33,1,0,0,0,1,-0.8942579924205828
527,31,4,0.0,1,1,0,169361.89,0,0,0,0,0,-0.5632908500007604
595,32,0,92466.21,1,1,0,4721.3,0,1,1,0,1,1.0471927960323868
850,38,2,102741.15,2,0,1,23974.85,0,1,1,0,1,0.29322844623405153
569,37,9,178755.84,1,1,0,199929.17,0,0,0,0,1,0.20301471546681354
728,43,7,0.0,2,1,0,40023.7,0,0,0,0,0,0.021256756675255443
473,32,5,146602.25,2,1,1,72946.95,0,1,1,0,1,0.11250484733648834
738,29,2,0.0,2,1,1,170421.13,0,0,0,0,0,-1.9148356781555236
659,35,6,0.0,2,1,1,58879.11,0,0,0,0,0,-1.5069792064757441
597,38,6,115702.67,2,1,1,25059.05,0,0,0,1,1,-0.9643646639110054
445,61,2,137655.31,1,0,1,29909.84,0,1,1,0,1,2.507747879850992
671,29,3,0.0,2,1,0,158043.11,0,1,0,0,0,-0.39398784587359
656,34,6,59877.33,1,1,0,14032.62,1,1,0,1,1,0.1781434942194552
658,31,5,100082.14,1,0,1,49809.88,0,0,0,0,1,-1.435210270349565
698,52,10,107304.39,3,1,0,28806.32,1,0,1,0,1,1.69645351670776
655,38,9,0.0,1,0,1,90490.33,0,0,0,1,0,-1.1280776560713057
772,41,10,96032.22,1,1,1,75825.57,0,0,0,1,1,-0.8070338525539829
681,33,10,0.0,1,0,0,158336.36,0,0,0,1,0,-0.531939707625399
688,29,9,144553.5,2,1,0,143454.95,0,0,1,0,1,0.18006723730604668
633,40,5,86172.81,2,1,1,117279.49,0,0,1,0,1,0.009575468372677857
735,73,9,0.0,1,1,1,114283.33,0,0,0,0,0,1.464595609749732
521,29,2,87212.8,1,1,1,994.86,0,1,1,0,1,-0.15334937715582975
541,36,5,0.0,2,1,0,124795.84,0,0,0,0,0,-0.32939126715777445
612,36,2,130700.92,2,0,0,77592.8,0,1,1,0,1,1.3538744520710602
562,62,3,0.0,2,1,0,105986.01,0,0,0,0,0,1.6769059495990695
703,32,6,0.0,2,0,0,33606.52,0,1,0,0,0,-0.2483264674004097
710,23,6,0.0,2,1,1,134188.11,0,0,0,1,0,-2.4006815605965897
731,40,5,171325.98,1,1,1,159718.27,1,1,0,1,1,-0.08644438757980816
703,58,4,92930.92,1,0,1,85148.78,0,0,0,1,1,0.6589236618711136
618,40,0,0.0,1,1,0,119059.13,0,1,0,0,0,0.61661158832594
689,29,1,77556.79,2,1,1,122998.26,0,1,0,0,1,-1.1909438324441484
718,33,7,102874.28,1,0,0,117841.06,0,0,0,0,1,-0.3297276361102003
608,37,5,146093.39,2,0,0,160593.41,0,0,0,0,1,0.07394850271573132
749,34,2,0.0,1,0,0,174189.04,1,0,0,1,0,-0.3860570531872891
753,51,4,79811.72,2,0,1,68260.27,1,0,0,1,1,-0.05431362415834479
630,39,10,105473.74,1,0,0,58854.88,1,0,0,1,1,0.1552755651886783
693,43,1,121927.92,1,1,0,87994.95,1,1,1,0,1,1.914740557007266
838,40,6,61671.19,1,0,1,150659.35,1,1,0,1,1,-0.3551065892592269
756,39,5,149363.12,2,1,1,109098.39,0,1,1,0,1,0.4897940108208569
775,27,4,152309.37,1,1,0,104112.0,0,1,0,0,1,-0.21574586754533592
635,33,5,0.0,2,1,0,122949.71,0,1,0,0,0,-0.10551333038320589
705,36,1,111629.29,1,1,1,21807.16,0,0,0,1,1,-1.0245694888991308
481,40,3,0.0,1,1,1,32319.93,0,0,0,0,0,-0.871142758998202
727,49,7,96296.78,1,1,0,190457.87,1,1,0,1,1,1.4292227799694495
595,20,4,95830.43,1,1,0,177738.98,0,0,0,0,1,-1.2307356713776874
535,38,0,135919.33,1,1,0,80425.65,0,1,0,0,1,0.7972349006836428
578,59,10,185966.64,1,0,0,9445.42,1,0,0,0,1,1.836280947372332
597,29,5,0.0,2,1,1,174825.57,0,1,0,0,0,-1.3434192798076903
449,21,7,0.0,2,0,0,175743.92,0,1,0,0,0,-0.8757997772195544
850,43,8,92244.83,2,1,0,54949.73,0,1,1,0,1,1.5382374410709447
494,35,9,112727.06,2,1,0,183752.91,0,1,0,0,1,0.36973336499580683
676,34,8,100359.54,1,0,0,46038.28,0,1,0,0,1,0.23951714412671093
818,43,10,105301.5,1,1,1,78941.59,0,0,1,0,1,0.1811798047334463
712,45,6,112994.65,1,0,0,198398.68,0,0,0,1,1,0.6977556269108856
672,40,4,89025.88,2,1,0,188892.19,0,0,1,0,1,1.0161449470373183
636,35,9,95478.17,1,0,0,169286.74,0,0,0,0,1,-0.13880354108768764
698,37,8,0.0,2,0,0,145004.39,0,0,0,0,0,-0.35061313741370664
597,43,7,119127.46,2,1,0,55809.92,0,1,1,0,1,1.769560545922748
717,28,4,128206.79,1,1,1,54272.12,0,0,0,0,1,-1.668213447632746
614,49,1,0.0,2,1,0,192440.54,0,0,0,0,0,0.7091980122292809
708,23,4,71433.08,1,1,0,103697.57,0,1,1,0,1,0.23316423441994477
507,36,9,118214.32,3,1,0,119110.03,1,0,1,0,1,0.6661036156065769
581,27,5,102258.11,2,1,0,194681.6,0,1,0,0,1,-0.2656765159061038
579,39,2,151963.26,2,1,0,158948.63,0,1,0,1,1,0.8082601625240582
504,46,2,163764.84,1,1,1,165122.55,1,1,0,1,1,0.550916370653821
737,32,7,128551.36,2,0,1,189402.71,0,1,0,0,1,-0.9045725694701697
540,31,10,118158.74,1,1,1,158027.57,0,1,0,1,1,-0.8264903742416131
609,32,7,118520.41,1,0,0,3815.48,0,0,0,0,1,-0.3590495271455934
778,24,4,0.0,2,1,1,162809.2,0,0,0,0,0,-2.3560207873773247
621,40,10,163823.37,1,0,0,89519.47,0,0,0,0,1,0.33935971513335267
665,63,7,104469.58,1,1,1,25165.36,1,0,1,0,1,1.8337373190878046
608,47,6,0.0,1,1,1,126012.57,0,1,0,0,0,0.1071157526664017
680,36,7,0.0,2,1,0,20109.21,0,0,0,1,0,-0.46800610346841376
663,46,2,141726.88,1,1,1,58257.23,0,1,1,0,1,1.19775015152603
627,35,2,137852.96,1,1,1,172269.21,1,1,1,0,1,0.4204682356518321
607,26,1,0.0,1,1,0,29818.2,0,0,0,0,0,-1.027087170196662
681,43,8,154100.3,1,0,0,114659.81,0,1,0,0,1,1.0676103184164858
766,45,6,0.0,2,0,0,147184.74,0,1,0,0,0,0.7657391374258833
694,30,2,0.0,3,0,1,15039.41,0,0,0,0,0,-1.9564687104430745
411,54,9,0.0,1,0,1,76621.49,0,1,0,0,0,0.7456779338352809
742,39,8,140004.96,1,1,1,92985.78,0,0,0,0,1,-0.8485720260868114
673,43,8,127132.96,1,0,1,6009.27,1,0,0,1,1,-0.4999498760217259
529,61,1,0.0,2,1,1,191370.97,0,0,0,0,0,0.7091071311520021
519,38,7,125328.56,1,1,0,188225.67,0,1,0,0,1,0.7455286355991039
573,35,9,0.0,2,1,0,11743.89,0,0,0,0,0,-0.533716328608441
453,28,3,139986.65,1,1,0,136846.75,0,1,1,0,1,0.9481084940872282
798,39,6,119787.76,1,1,1,164248.33,0,1,1,0,1,0.5249695525372623
693,34,10,107556.06,2,0,0,154631.35,0,1,0,1,1,0.18799129764990413
637,44,2,0.0,2,1,0,149665.65,0,1,0,0,0,0.7926843384435052
672,47,1,0.0,1,0,0,91574.92,0,0,0,0,0,0.6113490672751243
597,28,0,142705.95,1,1,0,127233.39,0,1,0,0,1,0.02218643972723435
543,42,7,0.0,1,1,1,56650.47,0,0,0,0,0,-0.798794848215316
695,56,4,0.0,2,1,0,84644.76,0,1,0,1,0,1.6498945281859874
584,35,6,161613.94,2,1,1,148238.16,0,0,0,0,1,-1.0663145847770021
652,58,3,116353.2,2,0,1,193502.9,0,1,1,0,1,2.0565949490812634
601,38,4,60013.81,1,1,1,38020.05,0,0,0,0,1,-0.9641812509838891
628,28,4,0.0,2,1,1,176750.81,0,0,0,1,0,-1.9155485176382359
607,32,9,144272.07,2,1,0,176580.63,0,0,1,0,1,0.47906725734823435
646,46,8,0.0,2,1,0,133059.15,0,1,0,0,0,0.853737592216856
572,30,6,117696.67,1,1,0,100843.82,0,0,0,0,1,-0.4654679017575438
801,58,1,79954.61,2,1,1,30484.19,0,0,0,1,1,0.44141821645271323
597,26,8,149989.39,1,1,0,42330.58,0,1,0,0,1,-0.26346443672395564
613,40,7,124339.9,1,0,0,193309.58,0,0,0,0,1,0.35581793599495565
529,29,4,135759.4,1,0,0,112813.79,1,0,1,0,1,0.4597246036730762
794,37,9,0.0,2,1,0,68008.85,0,1,0,1,0,0.04809643270954377
557,34,3,83074.0,1,1,0,132673.22,0,0,0,0,1,-0.16095226223147066
499,28,4,141792.61,1,1,1,22001.91,0,1,0,0,1,-0.9976908158400989
544,26,6,0.0,1,1,0,100200.4,1,1,0,0,0,-0.501617902274068
739,30,6,0.0,1,0,0,122604.44,0,1,0,0,0,-0.2758833818869364
458,43,1,106870.12,2,1,0,100564.37,0,1,1,0,1,1.9365186472773674
528,31,9,120962.59,1,1,0,5419.31,0,0,0,0,1,-0.4382418016069419
773,51,4,0.0,2,0,0,123587.83,1,0,0,1,0,0.7494823781705302
646,30,5,0.0,2,1,0,13935.32,0,1,0,0,0,-0.39544791817362374
564,31,0,110527.17,1,1,1,87060.77,0,0,0,0,1,-1.3038236183684513
624,52,0,133723.43,1,0,0,4859.59,1,1,1,0,1,2.6839360436868844
682,52,5,112670.48,1,1,0,21085.17,1,1,0,0,1,1.6398254378231596
726,44,2,0.0,2,1,1,26733.86,0,1,0,0,0,-0.3028242858083615
560,24,1,116084.32,1,1,0,89734.7,0,0,0,0,1,-0.8621644911990187
382,36,0,0.0,1,1,1,179540.73,1,0,0,1,0,-0.977214662273248
457,38,6,0.0,2,1,0,173219.09,0,1,0,1,0,0.4342486819488444
673,37,10,0.0,2,1,1,37411.35,0,1,0,0,0,-0.908010484648365
584,40,4,82441.75,1,0,0,80852.11,0,1,0,0,1,0.79570521503015
629,39,10,0.0,2,1,1,43174.49,1,1,0,0,0,-0.7225664104529909
584,37,10,134171.8,4,1,1,70927.11,1,1,1,0,1,0.11838917838007011
724,30,10,0.0,2,1,1,54265.55,0,0,0,0,0,-1.9894475206900777
644,31,5,0.0,2,1,1,41872.17,0,0,0,0,0,-1.8001398075602597
676,48,2,124442.38,1,1,0,15068.53,1,1,1,0,1,2.268056270401027
499,31,4,0.0,1,1,0,25950.49,0,0,0,0,0,-0.6130703387337976
598,60,4,0.0,1,1,0,197727.14,1,0,0,0,0,1.6374431748545095
655,37,4,108862.76,1,1,0,79555.08,1,1,1,0,1,1.4080850207378799
559,28,3,141099.43,1,1,1,15607.27,0,0,0,0,1,-1.5450440740964275
543,67,0,128843.67,1,1,1,134612.48,0,1,0,0,1,2.0581632900323528
679,39,0,86843.61,1,0,1,159830.58,0,0,0,0,1,-0.7405430325760649
594,32,4,120074.97,2,1,1,162961.79,0,1,1,0,1,0.03741809298530717
586,27,5,130231.8,2,1,1,192427.16,0,0,0,0,1,-1.711285161212167
776,31,5,0.0,2,1,0,92647.94,0,1,0,0,0,-0.365807311765407
699,39,2,109724.38,1,1,1,180022.39,0,0,0,0,1,-0.7595425743086891
847,35,5,111743.43,1,1,1,183584.14,0,1,1,0,1,0.1915302392779072
582,35,8,121309.17,2,1,1,28750.67,0,0,1,0,1,-0.3548350746094799
648,38,10,82697.28,1,1,0,74846.67,0,0,0,0,1,-0.032796651600629396
618,49,9,44301.43,3,1,1,89729.3,1,1,0,0,1,0.10117187753903921
543,31,4,138317.94,1,0,0,61843.73,0,1,0,0,1,0.23006614653117158
642,49,4,120688.61,1,1,0,24770.22,1,0,1,0,1,1.820975226013149
462,27,4,176913.52,1,1,0,80587.27,0,0,0,0,1,-0.4916414595112264
640,47,6,89047.14,1,1,0,116286.25,0,0,0,1,1,0.7785881034633162
740,40,4,114318.78,2,1,0,129333.69,1,0,1,0,1,0.9932969057526289
773,50,4,0.0,2,1,0,129372.94,0,1,0,0,0,1.1301329398128928
583,32,7,94753.55,2,1,1,18149.03,0,1,1,0,1,-0.11349675951945616
589,46,10,0.0,2,0,1,168369.37,0,1,0,1,0,-0.03584330223069922
509,35,8,0.0,2,0,1,67431.28,0,0,0,0,0,-1.3974847332204166
612,32,9,106520.73,2,1,0,177092.16,0,0,1,0,1,0.40184827137144824
505,37,0,134006.39,1,1,1,93736.69,0,0,0,1,1,-0.7259100665686901
546,25,3,132837.7,1,1,0,131647.31,0,1,1,0,1,0.6399301551022577
681,41,0,120549.29,2,1,0,175722.31,0,1,0,0,1,0.8404171687287876
762,20,1,139432.55,1,1,1,85606.83,0,0,0,0,1,-2.237138886908768
786,29,7,80895.44,2,1,0,64945.57,0,0,0,1,1,-0.8642001837726526
629,34,6,0.0,2,1,0,190347.72,0,0,0,1,0,-0.4948515477443058
787,39,7,171646.76,1,0,1,100791.36,0,1,0,1,1,-0.21958659880750891
713,42,0,109121.71,1,0,1,167873.49,0,0,0,1,1,-0.45600215088174656
541,39,6,109844.81,1,1,0,25289.23,0,1,0,0,1,0.713696371799158
451,31,7,140931.82,1,0,1,20388.77,0,1,0,0,1,-0.7433291587938393
644,49,10,0.0,2,1,1,145089.64,0,0,0,1,0,-0.40283977088159345
686,32,6,0.0,2,1,1,179093.26,0,0,0,0,0,-1.6986079869906745
847,41,3,101543.51,4,1,0,16025.17,1,1,1,0,1,1.2365539405713968
765,37,7,102708.77,1,1,0,9087.81,0,0,1,0,1,0.7341949836926814
678,37,8,149000.91,2,1,1,21472.42,0,1,1,0,1,0.30468751356163704
539,20,0,83459.86,1,1,1,146752.67,0,0,0,0,1,-2.1596284046580525
800,40,3,75893.11,2,1,0,132562.23,0,1,0,0,1,0.5379825533494432
799,39,7,167395.6,2,0,1,139537.43,0,1,1,0,1,0.5193457626063013
629,61,6,0.0,2,1,1,133672.61,0,1,0,0,0,1.0676033836381889
734,52,6,71283.09,2,0,1,38984.37,0,1,1,0,1,1.3395418597156805
542,31,3,0.0,2,1,1,115217.59,0,1,0,0,0,-1.1554010139536317
414,60,3,0.0,2,1,1,93844.82,0,0,0,1,0,0.6623895889433922
675,38,1,104016.88,1,0,0,22068.83,1,1,0,0,1,0.6365128389533338
683,38,5,127616.56,1,1,0,123846.07,0,1,0,0,1,0.6390312752446179
748,32,5,154737.88,2,1,1,172638.13,0,0,0,0,1,-1.392976581647563
596,29,2,0.0,2,1,1,1591.19,0,0,0,1,0,-1.874347850016123
642,35,4,125476.31,1,1,1,91775.51,0,0,0,0,1,-1.0677852400547296
499,21,3,176511.08,1,1,1,153920.22,0,1,0,0,1,-1.3927995428787787
649,47,8,110783.28,1,1,1,71420.16,0,1,0,1,1,0.30561681773609956
739,42,2,141642.92,2,1,0,172149.76,0,0,0,0,1,0.3759272361377815
616,31,1,0.0,2,1,1,54706.75,0,0,0,0,0,-1.7229772979827869
560,33,9,0.0,1,0,1,183358.21,0,1,0,1,0,-0.8901485279246287
427,42,1,75681.52,1,1,1,57098.0,0,0,1,0,1,0.40923881272468005
435,54,3,0.0,1,1,0,156910.46,1,0,0,0,0,1.2753954850928564
633,29,7,0.0,1,1,1,130224.73,0,0,0,0,0,-1.8237893405992034
443,35,6,161111.45,1,0,0,13946.66,0,0,0,0,1,0.08191015572071662
727,62,5,0.0,2,0,1,38652.96,0,0,0,0,0,0.5659344835451767
674,45,6,72494.69,1,0,1,140041.78,0,1,0,0,1,0.12506073326291928
661,31,3,133964.3,1,1,1,166187.1,0,1,0,0,1,-0.8059892451189675
619,34,1,0.0,1,1,0,139919.38,0,0,0,1,0,-0.3384948373406284
562,27,3,0.0,2,1,0,28137.03,0,1,0,0,0,-0.5386150940151261
633,61,3,157201.48,1,0,1,50368.63,0,0,0,0,1,1.0305983831097412
551,48,5,95679.29,1,0,0,94978.1,0,1,0,1,1,1.4809094317449432
720,29,7,106230.92,1,1,1,69903.93,1,1,1,0,1,-0.2789955205101681
688,32,5,0.0,2,0,1,177607.77,0,1,0,0,0,-1.1362392067622733
635,36,9,81231.85,2,1,0,196731.08,0,1,1,0,1,1.1716092785356473
561,31,1,81480.27,2,1,1,65234.6,0,1,0,0,1,-0.9731823526567627
850,33,8,73059.38,1,1,1,186281.0,0,0,0,0,1,-1.4683969361973388
636,36,5,117559.05,2,1,1,111573.3,0,0,0,0,1,-1.1139596906050138
461,74,1,186445.31,2,1,1,196767.83,0,1,1,0,1,3.5449925287057122
771,38,5,137657.71,2,1,0,72985.61,0,1,1,0,1,1.3420628366779583
713,36,8,133889.35,1,1,1,143265.65,0,0,0,0,1,-1.048901641143771
658,45,9,134562.8,1,1,1,159268.67,0,1,1,0,1,1.0653722130990941
586,56,9,100781.75,2,1,1,54448.41,0,1,1,0,1,1.7356536249892842
737,30,8,174356.13,1,0,0,31928.5,0,0,0,0,1,-0.4866209387697897
742,27,5,190125.43,2,0,0,21793.59,0,0,1,0,1,0.1096393343974472
824,26,7,146266.0,1,1,0,21903.62,1,0,0,0,1,-0.9322558159320589
701,41,9,164046.1,1,1,0,49405.93,0,0,1,0,1,1.1972500191533348
623,43,4,123536.52,2,0,0,154908.52,0,1,0,1,1,1.0375613939312194
744,36,10,0.0,2,1,1,182867.84,0,0,0,0,0,-1.4793662860716612
698,38,1,171848.38,1,0,0,16957.45,0,1,0,1,1,0.7804647044387989
616,40,9,0.0,2,0,0,93717.55,0,0,0,0,0,-0.10365559137859366
662,39,5,139562.05,2,1,0,61636.22,0,1,0,0,1,0.6159810546909253
594,37,2,0.0,2,0,1,95864.5,0,0,0,0,0,-1.2061080145248504
685,40,2,168001.34,2,1,1,167400.29,0,0,0,0,1,-0.6725645958610258
742,27,0,0.0,2,0,1,131534.96,0,0,0,0,0,-2.029406925896585
678,83,6,123356.63,1,0,1,92934.41,0,0,1,0,1,3.4822236329743834
651,47,2,0.0,2,1,1,119808.64,0,0,0,1,0,-0.4677742225379524
585,50,2,125845.66,1,1,0,9439.31,1,0,1,0,1,1.9644169360548351
579,40,10,45408.85,2,1,0,18732.91,0,0,1,0,1,0.8310599539524901
722,37,0,125977.81,1,0,0,160162.42,0,1,1,0,1,1.523233108670498
613,51,7,147262.11,1,1,1,53630.9,1,1,1,0,1,1.5580771175911445
694,42,8,133767.19,1,1,0,36405.21,0,0,0,0,1,0.3538646775224407
550,49,0,108806.96,3,1,0,61446.92,1,0,1,0,1,1.712348396458663
741,42,6,106036.52,1,1,0,194686.78,1,0,0,0,1,0.3702235259549634
668,69,9,0.0,1,0,1,134483.07,0,1,0,1,0,1.7889680972776745
529,27,1,0.0,2,1,1,37769.98,0,1,0,0,0,-1.4653272660629733
636,31,6,0.0,2,1,1,2382.61,0,0,0,0,0,-1.8268651384510373
563,61,1,82182.1,1,1,0,106826.92,1,0,0,1,1,1.9550838041670464
767,35,9,0.0,2,1,0,39511.61,0,1,0,0,0,-0.12990003351805787
644,50,9,76817.0,4,1,0,196371.13,1,0,0,0,1,0.6301539427222331
780,71,9,142550.25,2,1,1,122506.78,0,0,1,0,1,2.361832567331678
635,41,10,0.0,2,1,1,61994.2,0,1,0,1,0,-0.5354756881677888
641,35,2,103711.56,1,0,1,192464.21,1,0,1,0,1,-0.12914463254493558
593,40,2,0.0,1,1,1,5194.95,0,1,0,1,0,-0.398685710728372
540,35,7,128369.75,2,1,0,198256.15,0,1,1,0,1,1.2762883538308991
663,35,5,0.0,2,1,1,62634.94,0,0,0,1,0,-1.466561198498086
630,34,9,0.0,2,1,1,114006.35,0,0,0,0,0,-1.5785723150725037
605,19,8,166133.28,1,1,1,107994.99,0,0,1,0,1,-1.3687054119621826
710,62,9,148214.36,1,1,0,48571.14,1,1,1,0,1,3.294331840210128
755,78,5,121206.96,1,1,1,76016.49,0,1,0,0,1,2.6583799856580566
641,25,10,0.0,2,1,1,180808.39,0,0,0,1,0,-2.2323943086482068
737,50,4,127552.85,2,1,0,4225.11,0,0,1,0,1,1.7321089925000106
695,49,9,159458.53,1,1,0,135841.35,0,0,0,0,1,0.9768028488826246
466,47,5,102085.72,1,1,1,183536.24,1,1,1,0,1,1.3450301153015103
558,58,2,142537.18,1,1,1,88791.83,0,0,1,0,1,1.6894108060632984
665,29,1,182781.74,2,1,1,63732.9,0,0,0,1,1,-1.4856172778577514
737,45,10,0.0,2,1,0,1364.54,0,0,0,0,0,0.1114707766439638
654,29,7,0.0,2,1,1,149184.15,0,0,0,0,0,-1.936205817544627
619,28,3,0.0,2,1,0,53394.12,0,1,0,0,0,-0.48675997295216156
845,43,3,152063.59,2,1,0,97910.06,0,1,1,0,1,1.7454875648996746
727,28,2,110997.76,1,1,0,101433.76,0,1,0,0,1,-0.16350533452559993
582,50,2,148942.0,1,1,1,116944.3,0,0,0,0,1,0.21107304247812625
716,41,9,0.0,1,1,1,113267.48,0,0,0,0,0,-0.9881079543543481
660,36,0,84438.57,1,1,1,181449.51,0,1,0,1,1,-0.4426934610239964
664,34,7,93920.47,1,0,0,179913.98,0,1,0,0,1,0.3113901072962199
801,43,4,158713.08,2,0,0,98586.14,0,0,0,0,1,0.4188923145227154
615,42,4,0.0,3,0,1,120321.09,0,0,0,1,0,-0.9292008767638051
718,63,7,123204.88,1,1,1,100538.8,0,0,1,0,1,1.871778159450836
667,40,8,72945.29,2,1,0,98931.5,0,0,0,0,1,0.01980486544122733
670,37,0,178742.71,1,1,1,194493.57,0,0,0,1,1,-0.6977067420618356
590,43,8,0.0,2,1,1,143628.31,0,0,0,0,0,-0.8320786577255742
739,40,8,0.0,1,1,0,167030.51,0,1,0,1,0,0.48289582927887553
373,42,7,0.0,1,1,0,77786.37,1,0,0,0,0,0.30121174646810606
418,46,9,0.0,1,1,1,81014.5,1,1,0,0,0,0.09294520717438874
837,29,9,0.0,2,1,1,41866.26,0,1,0,0,0,-1.6157119913507347
645,43,9,140121.17,1,1,0,11302.7,1,0,1,0,1,1.3226799314266278
552,39,2,132906.88,1,0,1,149384.43,0,0,1,0,1,0.27387913854000373
580,45,2,179334.83,2,1,1,169303.65,0,0,1,0,1,0.6766232362825959
684,35,3,137179.39,1,1,1,37264.11,0,0,0,0,1,-1.0848011202340786
634,35,3,0.0,2,1,1,19515.48,0,0,0,1,0,-1.4417024185685774
607,49,9,119960.29,2,1,0,103068.22,0,1,0,0,1,1.3503060709398675
802,29,9,127414.55,1,1,1,134459.12,0,0,0,0,1,-1.6761417222664274
736,36,6,0.0,1,1,0,70496.66,0,1,0,0,0,0.12936368860339553
629,40,9,137409.19,1,1,0,175877.7,1,1,0,0,1,0.8193587843840413
737,28,8,0.0,2,1,0,106390.01,0,0,0,0,0,-1.1216176996014249
718,39,2,0.0,1,1,1,52138.49,0,1,0,1,0,-0.5348938792423333
561,43,4,0.0,4,0,0,18522.91,1,0,0,0,0,-0.02184061402338839
641,31,9,112494.99,1,1,1,32231.6,0,0,0,0,1,-1.4950042502720455
677,30,1,78133.15,1,0,1,174225.88,0,0,0,0,1,-1.4559092839942704
641,36,1,0.0,2,1,0,102021.39,0,1,0,1,0,0.1925704591314712
658,32,5,145553.07,1,1,1,31484.76,0,1,0,1,1,-0.7665096009216014
659,48,4,123593.22,2,1,0,82469.06,1,0,1,0,1,1.6582314130717624
567,47,2,0.0,1,0,0,110900.43,1,1,0,0,0,1.192797796303028
584,26,0,146286.22,1,1,0,105105.35,0,1,0,0,1,-0.1268386730928663
709,35,1,111827.27,2,1,0,12674.68,0,1,0,1,1,0.28040291347799673
690,26,2,0.0,2,1,1,93255.85,0,1,0,1,0,-1.6061140150671653
627,70,1,94416.78,1,0,1,145299.5,0,0,0,0,1,1.6757130709202082
765,45,2,91549.78,1,1,1,47139.44,0,0,0,1,1,-0.4111578874954543
645,38,7,59568.57,1,1,1,167723.25,0,1,0,0,1,-0.45476145097600895
716,23,2,94464.81,2,0,1,185900.88,0,1,0,0,1,-1.5866831005814532
771,57,4,0.0,1,0,0,85876.67,1,1,0,0,0,1.7917653145105965
687,44,8,95368.14,2,1,1,1787.85,0,0,1,0,1,0.20613230346974687
717,33,10,102185.42,2,1,0,23231.93,0,1,1,0,1,0.8327985871499896
